project_id,mp_name,constituency,state,district,work_type,latitude,longitude,recommended_date,sanction_date,completion_date,status,allocated_amount,sanctioned_amount,expenditure_reported,unspent_balance,vendor_name,vendor_reg_no,vendor_pan,vendor_registration_date,contract_amount,has_photo,photo_urls,uc_text
MPLAD-RA-2022-1457,Smt. Meena Devi,Jaipur Rural (RJ-06),Rajasthan,Jaipur,School Classroom & Lab Building,26.991404,75.799224,2023-06-22,2023-08-09,2024-01-10,Completed,4437410.7,4009062.6,3853521.75,155540.85,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2020-10-30,3877534.68,True,https://mplad-portal.gov.in/photos/geo_proof_457.jpg,"Karya 'School Classroom & Lab Building' at Gram Panchayat Jaipur successfully completed. Total expenditure Rs 3,853,521.75 verified against Sanction Order 2023/MPLAD/457. Site inspection conducted by Junior Engineer PWD on 10-Jan-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2023-1458,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Community Health Center Expansion,18.587669,73.84143,2023-10-20,2023-11-22,,Sanctioned,1592372.87,1587619.66,216767.87,1370851.79,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2019-09-01,1548517.3,False,,"Karya 'Community Health Center Expansion' at Gram Panchayat Pune successfully completed. Total expenditure Rs 216,767.87 verified against Sanction Order 2023/MPLAD/458. Site inspection conducted by Junior Engineer PWD on 17-May-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2024-1459,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Community Health Center Expansion,22.221702,88.237932,2023-06-25,2023-08-22,2024-04-14,Completed,3852868.63,3483024.42,3511380.01,0.0,Eastern Shelter Builders,REG-OD-22104,JKLMN0123Q,2020-03-10,3329227.31,False,,"Karya 'Community Health Center Expansion' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 3,511,380.01 verified against Sanction Order 2023/MPLAD/459. Site inspection conducted by Junior Engineer PWD on 14-Apr-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2021-1460,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Anganwadi & Nutritious Meal Center,22.167219,88.207304,2022-02-04,2022-05-04,2022-11-14,Completed,7049655.54,6540619.07,6036542.22,504076.85,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2020-04-18,6389665.6,True,https://mplad-portal.gov.in/photos/geo_proof_460.jpg,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 6,036,542.22 verified against Sanction Order 2022/MPLAD/460. Site inspection conducted by Junior Engineer PWD on 14-Nov-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2022-1461,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Public Sanitation Complex & Toilets,18.518874,73.873207,2023-11-14,2023-12-06,,Ongoing,3282905.98,3189659.56,1502508.88,1687150.68,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2022-11-30,3091754.97,False,,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Pune successfully completed. Total expenditure Rs 1,502,508.88 verified against Sanction Order 2023/MPLAD/461. Site inspection conducted by Junior Engineer PWD on 23-Sep-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2023-1462,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,Anganwadi & Nutritious Meal Center,22.688894,75.848992,2021-06-29,2021-08-10,,Sanctioned,5690693.74,5358135.16,592749.55,4765385.61,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2015-12-02,5134108.94,False,,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Indore successfully completed. Total expenditure Rs 592,749.55 verified against Sanction Order 2021/MPLAD/462. Site inspection conducted by Junior Engineer PWD on 13-Apr-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-GU-2024-1463,Smt. Darshana Jardosh,Surat (GJ-24),Gujarat,Surat,Public Sanitation Complex & Toilets,21.223882,72.84677,2021-10-22,2021-12-02,2022-04-18,Completed,6572680.74,6563898.55,6095203.71,468694.84,National Highway Contractors,REG-MH-11209,CDEFG3456H,2019-12-30,6550802.03,True,https://mplad-portal.gov.in/photos/geo_proof_463.jpg,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Surat successfully completed. Total expenditure Rs 6,095,203.71 verified against Sanction Order 2021/MPLAD/463. Site inspection conducted by Junior Engineer PWD on 18-Apr-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2021-1464,Shri Ramesh Kumar,Phoolpur (UP-52),Uttar Pradesh,Prayagraj,Public Sanitation Complex & Toilets,25.502106,81.832622,2023-08-05,2023-10-31,,Sanctioned,1894802.93,1863024.0,134819.21,1728204.79,Surya Power & Solar Ltd,REG-DL-44321,KLMNO1234R,2019-05-22,1815571.44,False,,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 134,819.21 verified against Sanction Order 2023/MPLAD/464. Site inspection conducted by Junior Engineer PWD on 10-Jul-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2022-1465,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Model Digital Library & Smart Class,21.250456,81.667977,2022-04-05,2022-04-23,2023-01-10,Completed,2338739.16,2328454.93,2394703.2,0.0,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2018-03-19,2267046.72,True,https://mplad-portal.gov.in/photos/geo_proof_465.jpg,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 2,394,703.20 verified against Sanction Order 2022/MPLAD/465. Site inspection conducted by Junior Engineer PWD on 10-Jan-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1466,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Gorakhpur,Solar High-Mast Street Lighting,26.825687,83.396366,2021-02-28,2021-03-30,2021-12-10,Completed,7460330.68,6764076.54,6878548.56,0.0,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2017-06-13,6622391.38,True,https://mplad-portal.gov.in/photos/geo_proof_466.jpg,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat Gorakhpur successfully completed. Total expenditure Rs 6,878,548.56 verified against Sanction Order 2021/MPLAD/466. Site inspection conducted by Junior Engineer PWD on 10-Dec-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2024-1467,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Drainage Canal Paving,13.022525,77.574312,2021-02-05,2021-03-25,2021-07-04,Completed,1522959.85,1440879.01,1455470.5,0.0,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2016-03-24,1394582.52,False,,"Karya 'Drainage Canal Paving' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 1,455,470.50 verified against Sanction Order 2021/MPLAD/467. Site inspection conducted by Junior Engineer PWD on 04-Jul-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2021-1468,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Gorakhpur,Anganwadi & Nutritious Meal Center,26.726977,83.377938,2021-06-07,2021-08-26,,Ongoing,1782732.48,1621307.6,974489.21,646818.39,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2017-01-24,1584318.47,False,,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Gorakhpur successfully completed. Total expenditure Rs 974,489.21 verified against Sanction Order 2021/MPLAD/468. Site inspection conducted by Junior Engineer PWD on 13-Dec-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2022-1469,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Community Health Center Expansion,21.281071,81.659735,2021-07-16,2021-10-07,2022-05-03,Completed,1506022.59,1376045.23,1316303.28,59741.95,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2018-11-22,1360826.71,True,https://mplad-portal.gov.in/photos/geo_proof_469.jpg,"Karya 'Community Health Center Expansion' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 1,316,303.28 verified against Sanction Order 2021/MPLAD/469. Site inspection conducted by Junior Engineer PWD on 03-May-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1470,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Deep Borewell & Drinking Water Supply,25.436341,81.899352,2023-12-13,2024-03-05,2024-11-02,Completed,5794147.21,5280766.49,5174432.32,106334.17,National Highway Contractors,REG-MH-11209,CDEFG3456H,2022-12-07,5036900.78,True,https://mplad-portal.gov.in/photos/geo_proof_470.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 5,174,432.32 verified against Sanction Order 2023/MPLAD/470. Site inspection conducted by Junior Engineer PWD on 02-Nov-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2024-1471,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Anganwadi & Nutritious Meal Center,22.225568,88.132242,2023-06-25,2023-09-14,,Stalled,1705450.12,1586867.49,295339.93,1291527.56,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2021-03-20,1516933.99,False,,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 295,339.93 verified against Sanction Order 2023/MPLAD/471. Site inspection conducted by Junior Engineer PWD on 26-May-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2021-1472,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Solar High-Mast Street Lighting,21.207652,81.569655,2021-09-24,2021-10-19,,Ongoing,5988208.06,5435936.77,3315252.39,2120684.38,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2020-06-07,5369980.93,False,,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 3,315,252.39 verified against Sanction Order 2021/MPLAD/472. Site inspection conducted by Junior Engineer PWD on 05-Apr-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-RA-2022-1473,Smt. Meena Devi,Jaipur Rural (RJ-06),Rajasthan,Jaipur,School Classroom & Lab Building,26.959289,75.789457,2021-05-02,2021-07-16,,Sanctioned,802970.47,746894.69,1918.1,744976.59,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2019-02-15,713153.86,False,,"Karya 'School Classroom & Lab Building' at Gram Panchayat Jaipur successfully completed. Total expenditure Rs 1,918.10 verified against Sanction Order 2021/MPLAD/473. Site inspection conducted by Junior Engineer PWD on 14-Oct-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1474,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Model Digital Library & Smart Class,25.331616,82.925904,2022-12-21,2023-01-08,2023-04-01,Completed,5723386.09,5309800.28,5285203.56,24596.72,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2019-06-10,5137816.72,True,https://mplad-portal.gov.in/photos/geo_proof_474.jpg,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Varanasi successfully completed. Total expenditure Rs 5,285,203.56 verified against Sanction Order 2022/MPLAD/474. Site inspection conducted by Junior Engineer PWD on 01-Apr-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2024-1475,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Model Digital Library & Smart Class,18.456257,73.869201,2021-01-29,2021-04-21,,Ongoing,7249846.59,6649395.06,4000323.6,2649071.46,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2019-02-25,6318364.54,False,,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Pune successfully completed. Total expenditure Rs 4,000,323.60 verified against Sanction Order 2021/MPLAD/475. Site inspection conducted by Junior Engineer PWD on 14-Aug-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2021-1476,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Deep Borewell & Drinking Water Supply,25.373807,82.969854,2022-01-15,2022-03-27,,Stalled,1765939.76,1652005.27,156781.52,1495223.75,Trimurti Civil Developers,REG-WB-33219,IJKLM9012P,2018-09-01,1587104.1,False,,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Varanasi successfully completed. Total expenditure Rs 156,781.52 verified against Sanction Order 2022/MPLAD/476. Site inspection conducted by Junior Engineer PWD on 14-Nov-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2022-1477,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Gorakhpur,School Classroom & Lab Building,26.700378,83.310851,2021-10-06,2021-12-23,2022-09-04,Completed,2517898.82,2447935.62,2278274.67,169660.95,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2015-10-27,2385967.7,True,https://mplad-portal.gov.in/photos/geo_proof_477.jpg,"Karya 'School Classroom & Lab Building' at Gram Panchayat Gorakhpur successfully completed. Total expenditure Rs 2,278,274.67 verified against Sanction Order 2021/MPLAD/477. Site inspection conducted by Junior Engineer PWD on 04-Sep-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-TA-2023-1478,Shri D. Kathir Anand,Vellore (TN-08),Tamil Nadu,Salem,Community Health Center Expansion,11.740489,78.137033,2023-04-15,2023-06-06,2024-03-10,Completed,6497416.25,6429033.96,6585367.06,0.0,Surya Power & Solar Ltd,REG-DL-44321,KLMNO1234R,2022-04-28,6409451.77,True,https://mplad-portal.gov.in/photos/geo_proof_478.jpg,"Karya 'Community Health Center Expansion' at Gram Panchayat Salem successfully completed. Total expenditure Rs 6,585,367.06 verified against Sanction Order 2023/MPLAD/478. Site inspection conducted by Junior Engineer PWD on 10-Mar-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2024-1479,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Drainage Canal Paving,12.908428,77.584689,2021-06-24,2021-07-24,2021-10-28,Completed,5365259.81,5353225.99,5440944.92,0.0,Surya Power & Solar Ltd,REG-DL-44321,KLMNO1234R,2016-07-31,5324433.03,True,https://mplad-portal.gov.in/photos/geo_proof_479.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 5,440,944.92 verified against Sanction Order 2021/MPLAD/479. Site inspection conducted by Junior Engineer PWD on 28-Oct-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-RA-2021-1480,Smt. Meena Devi,Jaipur Rural (RJ-06),Rajasthan,Jaipur,Anganwadi & Nutritious Meal Center,26.927594,75.865806,2021-09-09,2021-10-23,2022-07-24,Completed,3993770.79,3899844.1,3976188.94,0.0,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2016-05-19,3820609.01,True,https://mplad-portal.gov.in/photos/geo_proof_480.jpg,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Jaipur successfully completed. Total expenditure Rs 3,976,188.94 verified against Sanction Order 2021/MPLAD/480. Site inspection conducted by Junior Engineer PWD on 24-Jul-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-OD-2022-1481,Shri Pinaki Mishra,Puri (OD-17),Odisha,Puri,Drainage Canal Paving,19.830006,85.815911,2023-09-20,2023-12-09,2024-04-18,Completed,3682443.19,3359194.67,3304152.18,55042.49,Surya Power & Solar Ltd,REG-DL-44321,KLMNO1234R,2022-07-26,3230003.7,True,https://mplad-portal.gov.in/photos/geo_proof_481.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Puri successfully completed. Total expenditure Rs 3,304,152.18 verified against Sanction Order 2023/MPLAD/481. Site inspection conducted by Junior Engineer PWD on 18-Apr-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1482,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Road Construction & Culverts,25.435502,81.77058,2022-01-02,2022-03-06,,Ongoing,1569156.56,1509837.23,511130.41,998706.82,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2015-05-10,1440121.8,False,,"Karya 'Road Construction & Culverts' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 511,130.41 verified against Sanction Order 2022/MPLAD/482. Site inspection conducted by Junior Engineer PWD on 06-Oct-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2024-1483,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Drainage Canal Paving,23.296409,85.335535,2023-10-02,2023-12-20,2024-04-24,Completed,6166371.18,5883044.3,5425915.0,457129.3,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2021-08-06,5813614.05,True,https://mplad-portal.gov.in/photos/geo_proof_483.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Ranchi successfully completed. Total expenditure Rs 5,425,915.00 verified against Sanction Order 2023/MPLAD/483. Site inspection conducted by Junior Engineer PWD on 24-Apr-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
